Geneid	SRR21709663
140609	9350
127124	0
5788	4
100131234	0
406955	0
406995	0
102800316	0
104266961	0
400800	0
2494	0
554279	6
23528	710
9928	194
83479	469
101929224	18
23271	2638
2848	3
55765	14
23046	33
779	2
647219	10
252839	3233
91156	141
5317	10
7139	5
3898	2
7135	2
23612	12175
1465	17491
376693	25
89796	3584
100873949	0
100847050	0
100302158	0
55705	4001
102466724	0
149345	4019
25802	12631
10440	5057
6051	4242
102465443	0
1999	0
9283	6
127829	3161
5778	0
148713	2
59352	10
29089	440
4660	7035
127833	23
10765	2055
100506696	144
641515	2
148709	22
5877	805
59349	1984
51094	5247
51706	12292
100506747	4
92703	1482
8497	215
4656	0
134	260
4608	0
1116	227
1118	2
100506775	0
730227	0
7832	754
2331	1666
5549	950
26254	8
493	19329
677843	2
84719	6
54900	0
9877	3613
100381270	202
6635	909
284573	0
9580	630
55224	230
101929441	0
5972	0
3814	0
127845	2
22874	161
127841	0
84919	1107
5287	463
100189122	0
100189425	0
4194	367
10446	575
23114	12030
6900	0
388730	68
5929	863
25778	1787
9911	558
81788	688
55220	2
284576	0
93273	0
101669762	0
105371697	0
442891	0
100189098	0
5129	2110
284578	4
148808	16
2005	975
85414	132
64710	7441
8934	3527
254428	2882
148811	0
284581	41
115019	2
103021296	0
103021295	0
338382	56
1510	0
440712	0
553	2
729533	65
23380	1587
9641	437
102466202	0
83593	225
1939	1376
8444	982
9261	4889
3586	0
29949	0
50604	0
11009	2
9214	28
5284	1
83953	0
79098	6
5208	2483
55432	526
725	8
722	0
1604	3903
1380	0
1378	0
1379	0
4179	6468
407026	37
407025	3
148696	6
947	59
105372883	2
5362	934
642587	0
406988	0
57172	16
3914	994
100422894	0
50486	135
3290	12
80342	28
148304	112
3664	92
27042	1554
255928	414
574036	67
56256	29
105373474	0
55733	466
3756	103
55758	708
7188	851
84791	144
343035	0
7779	1444
4751	157
9926	2373
102723727	0
25896	763
51514	375
100131205	56
100422947	0
101929541	7
5525	1451
692157	0
55248	454
29937	2890
101929565	0
467	831
149647	0
55509	26
25936	694
128387	513
149643	2
642946	85
28982	420
79805	10
90806	494
26750	1107
100505832	0
100861504	0
5629	8
105372911	0
56950	897
5784	4262
1063	894
3776	102
101929612	0
51133	914
7399	10
102723833	0
2104	12
55105	267
128153	26
103752555	0
100885798	0
101929631	0
51018	880
728463	0
7042	3511
103611157	0
643723	224
127018	1539
102723886	3
55532	0
2058	5924
10380	1350
55699	5914
406997	0
406969	0
25782	2349
100302234	0
677818	0
6791	14
4139	290
79762	301
54996	413
64757	236
101929730	8
100873924	3
105373280	8
3142	1643
400804	25
11221	1974
101929771	8
100189378	0
79802	14
9015	181
100506161	20
375056	2510
64853	1382
148362	1669
400823	0
84976	399
7100	24
55061	16
164127	2
388743	0
824	44522
7159	1499
105369195	113
441124	6
23219	1389
8560	6970
101927143	0
101927164	0
4931	651
100313769	0
29097	1519
80232	5064
100616468	0
149111	85
127602	315
3930	418
55740	21716
6726	4736
2052	5810
9725	1672
10637	0
29920	3612
102466270	0
7044	8
163859	583
3020	3497
64746	2968
83881	0
286826	133
142	4740
